tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,data_type,year
1968-2058,New York 1,Carpet,32.0,A,19680325,278,109932,,,Chuck Mckinley,R,,USA,27.2,100079,,,Bill Bowrey,R,,AUS,24.2,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,277,100084,,,Tom Okker,R,178.0,NED,24.0,100049,,,Jim Mcmanus,L,175.0,USA,27.5,6-4 13-11,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,276,100094,,,Jim Osborne,R,185.0,USA,23.1,100070,,,Jan Kukal,R,,CZE,25.5,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,275,110373,,,Rafael Osuna,R,,MEX,29.5,100032,,,Patricio Rodriguez Chi,R,188.0,CHI,29.2,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,274,100060,,,Marty Riessen,R,185.0,USA,26.3,109749,,,Pancho Guzman,R,,ECU,21.8,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,273,109759,,,Michael Sangster,R,,GBR,27.5,109823,,,Ron Holmberg,R,185.0,USA,30.1,6-8 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,272,100028,,,Manuel Santana,R,170.0,ESP,29.8,100073,,,Mark Cox,L,185.0,GBR,24.7,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,271,100027,,,Gene Scott,R,185.0,USA,30.2,100009,,,Istvan Gulyas,R,,HUN,36.4,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,270,100126,,,Stan Smith,R,193.0,USA,21.2,100174,,,Manuel Orantes,L,178.0,ESP,19.1,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,299,100074,,,Arthur Ashe,R,185.0,USA,24.7,100078,,,Clark Graebner,R,188.0,USA,24.3,3-6 7-5 6-4 6-1,5,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-2058,New York 1,Carpet,32.0,A,19680325,298,100022,,,Roy Emerson,R,183.0,AUS,31.3,100126,,,Stan Smith,R,193.0,USA,21.2,7-5 11-9 6-0,5,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,300,100035,,,Ion Tiriac,R,185.0,ROU,28.8,100119,,,Ilie Nastase,R,183.0,ROU,21.6,9-7 6-3 6-4,5,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,297,110180,,,Gaetano Di Maso,R,,ITA,23.0,100012,,,Nicola Pietrangeli,R,178.0,ITA,34.5,7-5 6-1 7-5,5,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,296,100050,,,Martin Mulligan,R,,AUS,27.4,106971,,,Ezio Di Matteo,R,,ITA,19.3,3-6 6-1 8-6 6-3,5,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,295,100119,,,Ilie Nastase,R,183.0,ROU,21.6,109772,,,Sergio Palmieri,R,,ITA,22.3,6-4 6-1 2-6 10-8,5,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,294,100035,,,Ion Tiriac,R,185.0,ROU,28.8,100139,,,Gerald Battrick,R,178.0,GBR,20.8,6-2 6-2 6-1,5,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,293,100139,,,Gerald Battrick,R,178.0,GBR,20.8,100083,,,Nicola Spear,R,,SRB,24.0,7-5 6-3 6-0,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,292,110180,,,Gaetano Di Maso,R,,ITA,23.0,109743,,,Paul Hutchins,R,,GBR,22.9,4-6 3-6 7-5 6-3 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,291,106971,,,Ezio Di Matteo,R,,ITA,19.3,209617,,,Jiri Medonos,U,,CZE,,3-6 2-6 7-5 6-2 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,290,100050,,,Martin Mulligan,R,,AUS,27.4,100152,,,David Lloyd,R,,GBR,20.2,6-1 6-4 6-2,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,289,100119,,,Ilie Nastase,R,183.0,ROU,21.6,106968,,,Eugenio Castigliano,R,,ITA,22.1,6-2 6-3 6-0,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,288,109772,,,Sergio Palmieri,R,,ITA,22.3,109771,,,Jairo Velasco,R,173.0,ESP,20.8,8-6 3-6 6-2 7-5,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,287,100012,,,Nicola Pietrangeli,R,178.0,ITA,34.5,107068,,,Gavorielle Marcu,R,,ROU,,6-3 6-3 6-0,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,286,100035,,,Ion Tiriac,R,185.0,ROU,28.8,109792,,,Vittorio Crotta,R,,ITA,21.9,6-2 6-3 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,285,100139,,,Gerald Battrick,R,178.0,GBR,20.8,110380,,,Manlio Bartoni,U,,ITA,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,284,106968,,,Eugenio Castigliano,R,,ITA,22.1,108021,,,Pietro Marzano,R,,ITA,18.5,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,283,109792,,,Vittorio Crotta,R,,ITA,21.9,210829,,,Valerio Vettesi,U,,ITA,,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,282,110180,,,Gaetano Di Maso,R,,ITA,23.0,210830,,,Leonardo Scrocchia,U,,ITA,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,281,106971,,,Ezio Di Matteo,R,,ITA,19.3,109748,,,John Barrett,L,185.0,GBR,36.9,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,280,109743,,,Paul Hutchins,R,,GBR,22.9,109765,,,Marco Gilardelli,R,,ITA,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,279,100152,,,David Lloyd,R,,GBR,20.2,210831,,,Francesco Dalessio,U,,ITA,,2-6 6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,278,107068,,,Gavorielle Marcu,R,,ROU,,100130,,,Vladimir Zednik,R,,CZE,21.1,1-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,277,209617,,,Jiri Medonos,U,,CZE,,107235,,,Ionel Santeiu,R,,ROU,20.0,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,276,100050,,,Martin Mulligan,R,,AUS,27.4,131584,,,Federico Castelnuovo,U,,ITA,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,275,100119,,,Ilie Nastase,R,183.0,ROU,21.6,100045,,,John Paish,L,,GBR,28.0,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,274,109772,,,Sergio Palmieri,R,,ITA,22.3,107728,,,Massimo Di Domenico,R,,ITA,22.2,6-8 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,273,100012,,,Nicola Pietrangeli,R,178.0,ITA,34.5,210832,,,Antonio Rasicci,U,,ITA,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,272,100083,,,Nicola Spear,R,,SRB,24.0,108012,,,Piero Toci,R,,ITA,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,271,100035,,,Ion Tiriac,R,185.0,ROU,28.8,100112,,,John Clifton,R,,GBR,22.0,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,270,109771,,,Jairo Velasco,R,173.0,ESP,20.8,109837,,,John De Mendoza,R,,GBR,18.5,6-0 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,269,109748,,,John Barrett,L,185.0,GBR,36.9,210833,,,Bruno Orecchio,U,,ITA,,6-0 6-0,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,268,110380,,,Manlio Bartoni,U,,ITA,,210834,,,Gaetano Longo,U,,ITA,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,267,100139,,,Gerald Battrick,R,178.0,GBR,20.8,113274,,,Alberto Lazzarino,U,,ITA,,6-0 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,266,131584,,,Federico Castelnuovo,U,,ITA,,210835,,,Dusan Korac,U,,SRB,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,265,106968,,,Eugenio Castigliano,R,,ITA,22.1,210836,,,Fabrizio Berliri,U,,ITA,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,264,100112,,,John Clifton,R,,GBR,22.0,210837,,,Tomas Jaci,U,,SRB,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,263,109792,,,Vittorio Crotta,R,,ITA,21.9,210838,,,Giuseppe Tartari,U,,ITA,,8-6 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,262,210831,,,Francesco Dalessio,U,,ITA,,210839,,,Djordje Djuranovic,U,,ITA,,6-1 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,261,109837,,,John De Mendoza,R,,GBR,18.5,210840,,,Roberto Matteoli,U,,ITA,,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,260,107728,,,Massimo Di Domenico,R,,ITA,22.2,100177,,,Pavel Hutka,R,,CZE,19.0,7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,259,110180,,,Gaetano Di Maso,R,,ITA,23.0,100220,,,Jiri Hrebec,R,,CZE,17.5,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,258,106971,,,Ezio Di Matteo,R,,ITA,19.3,210841,,,Vincenzo Labellarte,U,,ITA,,6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,257,109765,,,Marco Gilardelli,R,,ITA,,110364,,,Fabrizio Matteoli,U,,ITA,,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,256,109743,,,Paul Hutchins,R,,GBR,22.9,210842,,,Paolo Bodo,U,,ITA,,6-2 6-0,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,255,100152,,,David Lloyd,R,,GBR,20.2,210843,,,Giovanni Biccai,U,,ITA,,7-5 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,254,107068,,,Gavorielle Marcu,R,,ROU,,110275,,,Gianni Capozza,U,,ITA,21.9,6-8 6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,253,108021,,,Pietro Marzano,R,,ITA,18.5,108579,,,Zlatko Ivancic,R,,CRO,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,252,209617,,,Jiri Medonos,U,,CZE,,210844,,,Zacchi Biadene,U,,ITA,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,251,100050,,,Martin Mulligan,R,,AUS,27.4,204652,,,Luigi Chiaiese,R,,ITA,,W/O,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,250,100119,,,Ilie Nastase,R,183.0,ROU,21.6,210845,,,Andrea Filippucci,U,,ITA,,6-1 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,249,100045,,,John Paish,L,,GBR,28.0,210846,,,Gerardo Bonardi,U,,ITA,,4-6 6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,248,109772,,,Sergio Palmieri,R,,ITA,22.3,210847,,,Gaetano Scagnolari,U,,ITA,,6-0 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,247,100012,,,Nicola Pietrangeli,R,178.0,ITA,34.5,210848,,,Mario De Cesaris,U,,ITA,,6-0 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,246,210832,,,Antonio Rasicci,U,,ITA,,210849,,,Giambattista Cicivelli,U,,ITA,,6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,245,107235,,,Ionel Santeiu,R,,ROU,20.0,110278,,,Roberto Saya,U,,ITA,,6-2 7-5,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,244,210830,,,Leonardo Scrocchia,U,,ITA,,210850,,,U Bighini,U,,ITA,,8-6 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,243,100083,,,Nicola Spear,R,,SRB,24.0,100200,,,Antonio Zugarelli,R,,ITA,18.1,6-1 9-7,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,242,100035,,,Ion Tiriac,R,185.0,ROU,28.8,210851,,,U Lucci,U,,ITA,,6-0 6-1,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,241,108012,,,Piero Toci,R,,ITA,,110282,,,Roberto Valerio,U,,ITA,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,240,109771,,,Jairo Velasco,R,173.0,ESP,20.8,210852,,,U Corsi,U,,ITA,,9-7 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,239,210829,,,Valerio Vettesi,U,,ITA,,109836,,,Ken Weatherley,R,,GBR,20.3,6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,238,100130,,,Vladimir Zednik,R,,CZE,21.1,210853,,,U Tatarelli,U,,ITA,,6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,299,100119,,,Ilie Nastase,R,183.0,ROU,21.6,100050,,,Martin Mulligan,R,,AUS,27.4,6-3 2-6 8-6 6-4,5,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9337,Parioli,Clay,64.0,A,19680325,298,100035,,,Ion Tiriac,R,185.0,ROU,28.8,110180,,,Gaetano Di Maso,R,,ITA,23.0,6-4 6-1 6-2,5,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9305,Bogota NTL,Clay,4.0,A,19680327,300,100029,,,Rod Laver,L,173.0,AUS,29.6,100005,,,Richard Gonzalez,R,188.0,USA,39.8,7-5 6-8 7-5,3,BR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9305,Bogota NTL,Clay,4.0,A,19680327,299,100026,,,Andres Gimeno,R,185.0,ESP,30.6,100030,,,Fred Stolle,R,190.0,AUS,29.4,11-13 6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9305,Bogota NTL,Clay,4.0,A,19680327,298,100026,,,Andres Gimeno,R,185.0,ESP,30.6,100005,,,Richard Gonzalez,R,188.0,USA,39.8,8-6 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9305,Bogota NTL,Clay,4.0,A,19680327,297,100030,,,Fred Stolle,R,190.0,AUS,29.4,100029,,,Rod Laver,L,173.0,AUS,29.6,4-6 8-6 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9306,Los Altos Hills WCT,Carpet,8.0,A,19680328,300,100100,,,Tony Roche,L,178.0,AUS,22.8,100057,,,Pierre Barthes,R,,FRA,26.5,31-24 31-23,3,BR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9306,Los Altos Hills WCT,Carpet,8.0,A,19680328,299,100037,,,Nikola Pilic,L,191.0,CRO,28.5,100069,,,Dennis Ralston,R,188.0,USA,25.6,31-26 31-30,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9306,Los Altos Hills WCT,Carpet,8.0,A,19680328,296,100057,,,Pierre Barthes,R,,FRA,26.5,100055,,,Cliff Drysdale,R,188.0,RSA,26.8,31-29 26-31 5-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9306,Los Altos Hills WCT,Carpet,8.0,A,19680328,295,100037,,,Nikola Pilic,L,191.0,CRO,28.5,100048,,,Earl Butch Buchholz,R,188.0,USA,27.5,31-28 21-31 5-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9306,Los Altos Hills WCT,Carpet,8.0,A,19680328,294,100069,,,Dennis Ralston,R,188.0,USA,25.6,100058,,,Roger Taylor,L,183.0,GBR,26.4,31-30 31-24,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9306,Los Altos Hills WCT,Carpet,8.0,A,19680328,293,100100,,,Tony Roche,L,178.0,AUS,22.8,100087,,,John Newcombe,R,183.0,AUS,23.8,31-28 31-28,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9306,Los Altos Hills WCT,Carpet,8.0,A,19680328,298,100037,,,Nikola Pilic,L,191.0,CRO,28.5,100057,,,Pierre Barthes,R,,FRA,26.5,31-25 31-25,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9306,Los Altos Hills WCT,Carpet,8.0,A,19680328,297,100069,,,Dennis Ralston,R,188.0,USA,25.6,100100,,,Tony Roche,L,178.0,AUS,22.8,31-25 28-31 5-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D012,Davis Cup SAM SF: PER vs CHI,,4.0,D,19680329,1,100038,,,Jaime Pinto Bravo,R,178.0,CHI,28.4,110279,,,Tomas Gonzalez,U,,PER,,6-3 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D012,Davis Cup SAM SF: PER vs CHI,,4.0,D,19680329,2,100088,,,Patricio Cornejo,R,180.0,CHI,23.8,109778,,,Alfredo Acuna,U,,PER,21.3,8-6 6-3 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D012,Davis Cup SAM SF: PER vs CHI,,4.0,D,19680329,4,100038,,,Jaime Pinto Bravo,R,178.0,CHI,28.4,109778,,,Alfredo Acuna,U,,PER,21.3,6-4 6-4 7-5,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-D012,Davis Cup SAM SF: PER vs CHI,,4.0,D,19680329,5,117309,,,Omar Pabst,U,,CHI,,110279,,,Tomas Gonzalez,U,,PER,,6-8 6-4 2-6 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9307,Bakersfield WCT,Carpet,8.0,A,19680401,300,100048,,,Earl Butch Buchholz,R,188.0,USA,27.5,100057,,,Pierre Barthes,R,,FRA,26.5,31-30 31-16,3,BR,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9307,Bakersfield WCT,Carpet,8.0,A,19680401,299,100087,,,John Newcombe,R,183.0,AUS,23.8,100055,,,Cliff Drysdale,R,188.0,RSA,26.8,31-12 31-22,3,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9307,Bakersfield WCT,Carpet,8.0,A,19680401,296,100057,,,Pierre Barthes,R,,FRA,26.5,100069,,,Dennis Ralston,R,188.0,USA,25.6,31-18,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9307,Bakersfield WCT,Carpet,8.0,A,19680401,295,100048,,,Earl Butch Buchholz,R,188.0,USA,27.5,100058,,,Roger Taylor,L,183.0,GBR,26.4,31-27,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9307,Bakersfield WCT,Carpet,8.0,A,19680401,294,100055,,,Cliff Drysdale,R,188.0,RSA,26.8,100100,,,Tony Roche,L,178.0,AUS,22.8,31-23,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9307,Bakersfield WCT,Carpet,8.0,A,19680401,293,100087,,,John Newcombe,R,183.0,AUS,23.8,100037,,,Nikola Pilic,L,191.0,CRO,28.5,31-22,3,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9307,Bakersfield WCT,Carpet,8.0,A,19680401,298,100055,,,Cliff Drysdale,R,188.0,RSA,26.8,100048,,,Earl Butch Buchholz,R,188.0,USA,27.5,31-28,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-9307,Bakersfield WCT,Carpet,8.0,A,19680401,297,100087,,,John Newcombe,R,183.0,AUS,23.8,100057,,,Pierre Barthes,R,,FRA,26.5,31-28,3,SF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,300,100084,,,Tom Okker,R,178.0,NED,24.1,100060,,,Marty Riessen,R,185.0,USA,26.3,12-10 6-1 6-4,5,F,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,297,100078,,,Clark Graebner,R,188.0,USA,24.4,100120,,,Robert Maud,R,180.0,RSA,21.6,6-3 6-4 6-3,5,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,296,100121,,,Raymond Moore,R,183.0,RSA,21.6,100062,,,Francois Jauffret,R,180.0,FRA,26.1,6-2 7-5 7-5,5,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,295,100084,,,Tom Okker,R,178.0,NED,24.1,109813,,,Ken Fletcher,R,,AUS,27.7,6-4 8-6 7-5,5,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,294,100060,,,Marty Riessen,R,185.0,USA,26.3,100040,,,Bob Hewitt,R,190.0,RSA,28.2,5-7 6-4 7-5 6-1,5,QF,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,293,109813,,,Ken Fletcher,R,,AUS,27.7,100110,,,Terry Addison,R,180.0,AUS,22.2,6-3 1-6 6-3 2-6 6-2,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,292,100078,,,Clark Graebner,R,188.0,USA,24.4,100162,,,Brian Fairlie,R,173.0,NZL,19.8,3-6 6-3 8-6 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,291,100040,,,Bob Hewitt,R,190.0,RSA,28.2,100011,,,Torben Ulrich,L,180.0,DEN,39.4,5-7 6-3 6-0 6-0,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,290,100062,,,Francois Jauffret,R,180.0,FRA,26.1,100024,,,Jan Erik Lundquist,R,191.0,SWE,30.9,8-6 7-5 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,289,100120,,,Robert Maud,R,180.0,RSA,21.6,109824,,,Julian Krinsky,R,,RSA,,6-4 11-9 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
1968-426,Johannesburg 1,Hard,64.0,A,19680401,288,100121,,,Raymond Moore,R,183.0,RSA,21.6,100173,,,Andrew Pattison,R,188.0,USA,19.1,8-6 6-3 10-8,5,R16,,,,,,,,,,,,,,,,,,,,,,,,ATP,1968
