ATP,Location,Tournament,Date,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,CBW,CBL,EXW,EXL,UBW,UBL,LBW,LBL,SJW,SJL,IWW,IWL,GBW,GBL,SBW,SBL,B&WW,B&WL,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Court_Outdoor,Series_ATP250,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,Label,H2H_P1_Wins,H2H_Total,H2H_P1_WinRate,H2H_P1_GamesWonRatio,H2H_P1_SetsWonRatio,P1_Matches_7Days,P2_Matches_7Days,P1_Matches_14Days,P2_Matches_14Days,P1_Games_7Days,P2_Games_7Days,P1_WinLoss_7Days,P2_WinLoss_7Days,P1_GamesWonRatio_7Days,P2_GamesWonRatio_7Days,P1_GamesWonRatio_14Days,P2_GamesWonRatio_14Days,P1_GamesPlayed_7Days,P2_GamesPlayed_14Days,P1_SetsPlayed_7Days,P2_SetsPlayed_7Days,P1_SetsPlayed_14Days,P2_SetsPlayed_14Days,P1_Days_Since_Last,P2_Days_Since_Last,P1_GamesPlayed_14Days,P2_GamesPlayed_7Days,Log_P1Rank,Log_P2Rank
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,ferrero j.c.,clavet f.,29,52,0,0,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ferrero j.c.,clavet f.,29,52,0,0,1,1,1,1,0.5357142857142857,0.6666666666666666,6,5,6,5,115,109,0.6666666666666666,0.8,0.5565217391304348,0.5596330275229358,0.5565217391304348,0.5596330275229358,115,109,12,11,12,11,7,7,115,109,3.4011973816621555,3.970291913552122
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,gaudio g.,safin m.,62,33,0,0,7,6,6,0,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,gaudio g.,safin m.,62,33,0,0,1,0,0,0.5,0.5,0.5,6,0,6,0,129,0,0.6666666666666666,0.5,0.5503875968992248,0.5,0.5503875968992248,0.5,129,0,13,0,13,0,7,25,129,0,4.143134726391533,3.5263605246161616
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,golmard j.,woodruff c.,67,38,0,0,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,golmard j.,woodruff c.,67,38,0,0,1,0,0,0.5,0.5,0.5,2,3,2,3,46,67,0,0.6666666666666666,0.4130434782608695,0.5373134328358209,0.4130434782608695,0.5373134328358209,46,67,5,7,5,7,7,7,46,67,4.219507705176107,3.6635616461296463
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,arazi h.,haas t.,26,17,0,0,3,6,6,1,6,1,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,haas t.,arazi h.,17,26,0,0,0,0,0,0.5,0.5,0.5,0,4,0,4,0,86,0.5,0.5,0.5,0.4767441860465116,0.5,0.4767441860465116,0,86,0,9,0,9,25,7,0,86,2.8903717578961645,3.295836866004329
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,hrbaty d.,di pasquale a.,24,39,0,0,6,2,7,5,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,di pasquale a.,hrbaty d.,39,24,0,0,0,0,0,0.5,0.5,0.5,4,5,4,5,94,147,0.75,0.8,0.6063829787234043,0.5306122448979592,0.6063829787234043,0.5306122448979592,94,147,10,14,10,14,7,25,94,147,3.688879454113936,3.218875824868201
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,henman t.,rosset m.,10,45,0,0,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,henman t.,rosset m.,10,45,0,0,1,0,0,0.5,0.5,0.5,4,0,4,0,83,0,0.5,0.5,0.4819277108433735,0.5,0.4819277108433735,0.5,83,0,9,0,9,0,7,25,83,0,2.3978952727983707,3.828641396489095
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,schalken s.,bjorkman j.,50,85,0,0,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,schalken s.,bjorkman j.,50,85,0,0,1,0,0,0.5,0.5,0.5,2,0,2,0,45,0,0.5,0.5,0.4888888888888889,0.5,0.4888888888888889,0.5,45,0,5,0,5,0,25,25,45,0,3.9318256327243257,4.454347296253507
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,santoro f.,stanoytchev o.,30,97,0,0,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,santoro f.,stanoytchev o.,30,97,0,0,1,0,0,0.5,0.5,0.5,1,1,1,1,16,19,0,0,0.25,0.3684210526315789,0.25,0.3684210526315789,16,19,2,2,2,2,25,7,16,19,3.4339872044851463,4.584967478670572
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,ruud c.,vinciguerra a.,93,53,0,0,4,6,7,5,6,1,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ruud c.,vinciguerra a.,93,53,0,0,1,0,0,0.5,0.5,0.5,3,3,3,3,76,71,0.3333333333333333,0.6666666666666666,0.4605263157894737,0.4929577464788732,0.4605263157894737,0.4929577464788732,76,71,8,7,8,7,7,7,76,71,4.543294782270004,3.9889840465642745
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,pioline c.,larsson m.,12,36,0,0,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,pioline c.,larsson m.,12,36,0,0,1,0,0,0.5,0.5,0.5,5,2,5,2,120,46,1,0.5,0.6,0.5652173913043478,0.6,0.5652173913043478,120,46,12,5,12,5,25,7,120,46,2.5649493574615367,3.610917912644224
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,novak j.,federer r.,37,49,0,0,6,1,2,6,7,5,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,novak j.,federer r.,37,49,0,0,1,0,0,0.5,0.5,0.5,1,0,1,0,19,0,0,0.5,0.3684210526315789,0.5,0.3684210526315789,0.5,19,0,2,0,2,0,25,25,19,0,3.6375861597263857,3.912023005428146
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,squillari f.,lapentti n.,41,6,0,0,6,2,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,lapentti n.,squillari f.,6,41,0,0,0,0,1,0,0.4347826086956521,0,4,4,4,4,87,73,0.75,0.5,0.5402298850574713,0.547945205,0.5402298850574713,0.547945205,87,73,9,8,9,8,7,7,87,73,1.9459101490553132,3.737669618283368
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,meligeni f.,gaudenzi a.,28,77,0,0,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,meligeni f.,gaudenzi a.,28,77,0,0,1,0,0,0.5,0.5,0.5,1,0,1,0,18,0,0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,18,0,2,0,2,0,25,49,18,0,3.367295829986474,4.356708826689592
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,medvedev a.,grosjean s.,27,25,0,0,2,6,6,0,6,3,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,grosjean s.,medvedev a.,25,27,0,0,0,1,1,1,0.6190476190476191,1,5,5,5,5,103,102,0.8,0.6,0.6504854368932039,0.5196078431372549,0.6504854368932039,0.5196078431372549,103,102,12,11,12,11,7,7,103,102,3.258096538021482,3.332204510175204
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,mantilla f.,rios m.,47,8,0,0,6,4,0,6,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,mantilla f.,rios m.,47,8,0,0,1,0,0,0.5,0.5,0.5,3,0,3,0,56,0,0.3333333333333333,0.5,0.4821428571428571,0.5,0.4821428571428571,0.5,56,0,6,0,6,0,7,25,56,0,3.871201010907891,2.1972245773362196
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,kucera k.,kuerten g.,42,4,0,0,3,6,6,0,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,kuerten g.,kucera k.,4,42,0,0,0,0,0,0.5,0.5,0.5,0,3,0,3,0,59,0.5,0.6666666666666666,0.5,0.5254237288135594,0.5,0.5254237288135594,0,59,0,6,0,6,25,25,0,59,1.6094379124341005,3.7612001156935624
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,krajicek r.,vicente f.,43,31,0,0,7,5,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,vicente f.,krajicek r.,31,43,0,0,0,0,0,0.5,0.5,0.5,5,2,5,2,130,41,1,0.5,0.5769230769230769,0.5365853658536586,0.5769230769230769,0.5365853658536586,130,41,14,4,14,4,7,91,130,41,3.4657359027997265,3.784189633918261
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,norman m.,portas a.,5,82,0,0,3,6,6,3,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,norman m.,portas a.,5,82,0,0,1,0,0,0.5,0.5,0.5,3,1,3,1,61,24,0.3333333333333333,0,0.4426229508196721,0.4166666666666667,0.4426229508196721,0.4166666666666667,61,24,7,2,7,2,7,7,61,24,1.791759469228055,4.418840607796598
24,Monte Carlo,Monte Carlo Masters,4/17/00,3,kafelnikov y.,vacek d.,3,46,0,0,6,3,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,kafelnikov y.,vacek d.,3,46,0,0,1,2,2,1,0.7380952380952381,1,2,0,2,0,65,0,0,0.5,0.4461538461538462,0.5,0.4461538461538462,0.5,65,0,6,0,6,0,7,25,65,0,1.3862943611198906,3.8501476017100584
25,Barcelona,Open Seat Godo,4/24/00,3,el aynaoui y.,bruguera s.,17,249,0,0,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,bruguera s.,el aynaoui y.,249,17,0,0,0,0,0,0.5,0.5,0.5,0,0,2,3,0,0,0.5,0.5,0.5,0.5,0.3939393939393939,0.5285714285714286,0,70,0,0,4,6,14,14,33,0,5.521460917862246,2.8903717578961645
25,Barcelona,Open Seat Godo,4/24/00,3,vinciguerra a.,navarro s.,53,288,0,0,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,vinciguerra a.,navarro s.,53,288,0,0,1,0,0,0.5,0.5,0.5,1,0,4,0,29,0,0,0.5,0.4137931034482758,0.5,0.47,0.5,29,0,3,0,10,0,7,100,100,0,3.9889840465642745,5.666426688112432
25,Barcelona,Open Seat Godo,4/24/00,3,santoro f.,puentes g.,30,112,0,0,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,puentes g.,santoro f.,112,30,0,0,0,0,0,0.5,0.5,0.5,0,2,0,2,0,34,0.5,0.5,0.5,0.4705882352941176,0.5,0.4705882352941176,0,34,0,4,0,4,100,7,0,34,4.727387818712341,3.4339872044851463
25,Barcelona,Open Seat Godo,4/24/00,3,safin m.,puerta m.,35,47,0,0,6,7,7,6,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,puerta m.,safin m.,47,35,0,0,0,0,0,0.5,0.5,0.5,0,1,4,1,0,19,0.5,0,0.5,0.3157894736842105,0.5647058823529412,0.3157894736842105,0,19,0,2,9,2,14,7,85,19,3.871201010907891,3.583518938
25,Barcelona,Open Seat Godo,4/24/00,3,rios m.,pavel a.,13,68,0,0,6,3,4,6,7,6,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,pavel a.,rios m.,68,13,0,0,0,0,0,0.5,0.5,0.5,0,1,1,1,0,24,0.5,0,0.5,0.5,0.40625,0.5,0,24,0,3,3,3,14,7,32,24,4.234106505,2.6390573296152584
25,Barcelona,Open Seat Godo,4/24/00,3,rosset m.,arazi h.,46,28,0,0,4,6,6,4,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,rosset m.,arazi h.,46,28,0,0,1,0,0,0.5,0.5,0.5,1,2,1,5,17,38,0,0.5,0.2941176470588235,0.4736842105263157,0.2941176470588235,0.5137614678899083,17,109,2,5,2,12,7,7,17,38,3.8501476017100584,3.367295829986474
25,Barcelona,Open Seat Godo,4/24/00,3,norman m.,schuettler r.,4,69,0,0,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,schuettler r.,norman m.,69,4,0,0,0,0,0,0.5,0.5,0.5,1,2,2,4,20,53,0,0.5,0.4,0.4716981132075472,0.375,0.4719101123595505,20,89,2,6,4,10,7,7,40,53,4.248495242049359,1.6094379124341005
25,Barcelona,Open Seat Godo,4/24/00,3,moya c.,kafelnikov y.,39,3,0,0,6,2,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,kafelnikov y.,moya c.,3,39,0,0,0,0,0,0.5,0.5,0.5,2,2,3,7,49,49,0.5,0.5,0.5306122448979592,0.4897959183673469,0.4939759036144578,0.6111111111111112,49,144,5,6,8,17,7,7,83,49,1.3862943611198906,3.688879454113936
25,Barcelona,Open Seat Godo,4/24/00,3,lapentti n.,mantilla f.,8,59,0,0,6,3,6,0,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,lapentti n.,mantilla f.,8,59,0,0,1,1,1,1,0.6538461538461539,0.6666666666666666,1,2,5,4,21,45,0,0.5,0.3809523809523809,0.4444444444444444,0.5092592592592593,0.4875,21,80,2,5,11,9,7,7,108,45,2.1972245773362196,4.094344562
25,Barcelona,Open Seat Godo,4/24/00,3,ferrero j.c.,santoro f.,25,30,0,0,6,3,4,6,6,0,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,santoro f.,ferrero j.c.,30,25,0,0,0,0,0,0.5,0.5,0.5,3,4,3,7,52,71,0.6666666666666666,0.75,0.5384615384615384,0.5915492957746479,0.5384615384615384,0.5714285714285714,52,133,6,8,6,14,7,7,52,71,3.4339872044851463,3.258096538021482
25,Barcelona,Open Seat Godo,4/24/00,3,rusedski g.,alami k.,16,29,0,0,6,3,3,6,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,rusedski g.,alami k.,16,29,0,0,1,0,0,0.5,0.5,0.5,1,5,1,7,30,109,0,0.8,0.4,0.5412844036697247,0.4,0.538961039,30,154,3,12,3,16,7,7,30,109,2.833213344056216,3.4011973816621555
25,Barcelona,Open Seat Godo,4/24/00,3,haas t.,rusedski g.,20,16,0,0,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,rusedski g.,haas t.,16,20,0,0,0,0,0,0.5,0.5,0.5,2,1,2,1,56,23,0.5,0,0.4821428571428571,0.3478260869565217,0.4821428571428571,0.3478260869565217,56,23,6,3,6,3,7,7,56,23,2.833213344056216,3.044522437723423
25,Barcelona,Open Seat Godo,4/24/00,3,moya c.,haas t.,39,20,0,0,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,moya c.,haas t.,39,20,0,0,1,0,0,0.5,0.5,0.5,3,2,8,2,70,45,0.6666666666666666,0.5,0.5285714285714286,0.4666666666666667,0.6121212121212121,0.4666666666666667,70,45,8,5,19,5,7,7,165,45,3.688879454113936,3.044522437723423
25,Barcelona,Open Seat Godo,4/24/00,3,moya c.,rosset m.,39,46,0,0,7,6,7,6,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,moya c.,rosset m.,39,46,0,0,1,0,0,0.5,0.5,0.5,4,2,9,2,90,47,0.75,0.5,0.5444444444444444,0.4468085106382978,0.6108108108108108,0.4468085106382978,90,47,10,5,21,5,7,7,185,47,3.688879454113936,3.8501476017100584
25,Barcelona,Open Seat Godo,4/24/00,3,norman m.,krajicek r.,4,37,0,0,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,krajicek r.,norman m.,37,4,0,0,0,0,0,0.5,0.5,0.5,3,3,3,5,60,75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5066666666666667,0.5833333333333334,0.4954954954954955,60,111,6,8,6,12,7,7,60,75,3.6375861597263857,1.6094379124341005
25,Barcelona,Open Seat Godo,4/24/00,3,rios m.,vinciguerra a.,13,53,0,0,7,6,7,5,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,rios m.,vinciguerra a.,13,53,0,0,1,0,0,0.5,0.5,0.5,2,2,2,5,56,52,0.5,0.5,0.5178571428571429,0.4807692307692308,0.5178571428571429,0.4878048780487805,56,123,6,5,6,12,7,7,56,52,2.6390573296152584,3.9889840465642745
25,Barcelona,Open Seat Godo,4/24/00,3,safin m.,gaudio g.,35,40,0,0,6,4,4,6,6,4,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,safin m.,gaudio g.,35,40,0,0,1,0,1,0,0.3157894736842105,0,2,5,2,7,55,109,0.5,0.8,0.4545454545454545,0.5871559633027523,0.4545454545454545,0.5675675675675675,55,148,5,11,5,15,7,7,55,109,3.583518938,3.713572066704308
25,Barcelona,Open Seat Godo,4/24/00,3,ferrero j.c.,rios m.,25,13,0,0,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,rios m.,ferrero j.c.,13,25,0,0,0,0,0,0.5,0.5,0.5,3,5,3,8,81,96,0.6666666666666666,0.8,0.5308641975308642,0.6041666666666666,0.5308641975308642,0.5822784810126582,81,158,8,11,8,17,7,7,81,96,2.6390573296152584,3.258096538021482
25,Barcelona,Open Seat Godo,4/24/00,3,norman m.,el aynaoui y.,4,17,0,0,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,norman m.,el aynaoui y.,4,17,0,0,1,0,0,0.5,0.5,0.5,4,1,6,4,98,19,0.75,1,0.5204081632653061,0.631578947,0.5074626865671642,0.550561798,98,89,10,2,14,8,7,14,134,19,1.6094379124341005,2.8903717578961645
25,Barcelona,Open Seat Godo,4/24/00,3,safin m.,lapentti n.,35,8,0,0,7,6,7,5,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,lapentti n.,safin m.,8,35,0,0,0,0,0,0.5,0.5,0.5,2,3,6,3,36,85,0.5,0.6666666666666666,0.5555555555555556,0.4823529411764706,0.5447154471544715,0.4823529411764706,36,85,4,8,13,8,7,7,123,85,2.1972245773362196,3.583518938
25,Barcelona,Open Seat Godo,4/24/00,3,ferrero j.c.,moya c.,25,39,0,0,6,4,6,7,6,2,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,moya c.,ferrero j.c.,39,25,0,0,0,0,1,0,0.35,0,5,6,10,9,116,115,0.8,0.8333333333333334,0.5431034482758621,0.6086956521739131,0.6018957345971564,0.5875706214689266,116,177,12,13,23,19,7,7,211,115,3.688879454113936,3.258096538021482
25,Barcelona,Open Seat Godo,4/24/00,3,safin m.,norman m.,35,4,0,0,2,6,7,6,6,3,,,,,2,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,safin m.,norman m.,35,4,0,0,1,0,0,0.5,0.5,0.5,4,5,4,7,110,116,0.75,0.8,0.5,0.5431034482758621,0.5,0.5263157894736842,110,152,10,12,10,16,7,7,110,116,3.583518938,1.6094379124341005
